id,type,src,dst,app,latency,message,ctime,size,buffer
191,LINK,13,14,0,1.000002,M.USER.APP.0,19100,2000,0
191,LINK,14,15,0,1.000002,M.USER.APP.0,19101.000002,2000,0
192,LINK,13,14,0,1.000002,M.USER.APP.0,19200,2000,0
192,LINK,14,15,0,1.000002,M.USER.APP.0,19201.000002,2000,0
193,LINK,13,14,0,1.000002,M.USER.APP.0,19300,2000,0
193,LINK,14,15,0,1.000002,M.USER.APP.0,19301.000002,2000,0
194,LINK,13,14,0,1.000002,M.USER.APP.0,19400,2000,0
194,LINK,14,15,0,1.000002,M.USER.APP.0,19401.000002,2000,0
195,LINK,13,14,0,1.000002,M.USER.APP.0,19500,2000,0
195,LINK,14,15,0,1.000002,M.USER.APP.0,19501.000002,2000,0
196,LINK,13,14,0,1.000002,M.USER.APP.0,19600,2000,0
196,LINK,14,15,0,1.000002,M.USER.APP.0,19601.000002,2000,0
197,LINK,13,14,0,1.000002,M.USER.APP.0,19700,2000,0
197,LINK,14,15,0,1.000002,M.USER.APP.0,19701.000002,2000,0
198,LINK,13,14,0,1.000002,M.USER.APP.0,19800,2000,0
198,LINK,14,15,0,1.000002,M.USER.APP.0,19801.000002,2000,0
199,LINK,13,14,0,1.000002,M.USER.APP.0,19900,2000,0
199,LINK,14,15,0,1.000002,M.USER.APP.0,19901.000002,2000,0
