id,type,src,dst,app,latency,message,ctime,size,buffer
292,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7300,20,3
289,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7304.000000000382,20,1
293,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7400,20,0
294,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7400,20,1
295,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7400,20,2
296,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7400,20,3
293,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7404.000000000382,20,1
297,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7500,20,0
298,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7500,20,1
299,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7500,20,2
300,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7500,20,3
297,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7504.000000000382,20,1
301,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7600,20,0
302,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7600,20,1
303,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7600,20,2
304,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7600,20,3
301,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7604.000000000382,20,1
305,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7700,20,0
306,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7700,20,1
307,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7700,20,2
308,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7700,20,3
305,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7704.000000000382,20,1
309,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7800,20,0
310,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7800,20,1
311,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7800,20,2
312,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7800,20,3
309,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7804.000000000382,20,1
313,LINK,1,2,0,4.000000000381869,M.USER.APP.0,7900,20,0
314,LINK,2,0,1,5.000000000289452,M.USER.APP.1,7900,20,1
315,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,7900,20,2
316,LINK,4,0,3,3.000000000355834,M.USER.APP.3,7900,20,3
313,LINK,2,0,0,5.000000000289452,M.USER.APP.0,7904.000000000382,20,1
317,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8000,20,0
318,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8000,20,1
319,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8000,20,2
320,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8000,20,3
317,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8004.000000000382,20,1
321,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8100,20,0
322,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8100,20,1
323,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8100,20,2
324,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8100,20,3
321,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8104.000000000382,20,1
325,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8200,20,0
326,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8200,20,1
327,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8200,20,2
328,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8200,20,3
325,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8204.000000000382,20,1
329,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8300,20,0
330,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8300,20,1
331,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8300,20,2
332,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8300,20,3
329,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8304.000000000382,20,1
333,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8400,20,0
334,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8400,20,1
335,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8400,20,2
336,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8400,20,3
333,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8404.000000000382,20,1
337,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8500,20,0
338,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8500,20,1
339,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8500,20,2
340,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8500,20,3
337,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8504.000000000382,20,1
341,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8600,20,0
342,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8600,20,1
343,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8600,20,2
344,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8600,20,3
341,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8604.000000000382,20,1
345,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8700,20,0
346,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8700,20,1
347,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8700,20,2
348,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8700,20,3
345,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8704.000000000382,20,1
349,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8800,20,0
350,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8800,20,1
351,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8800,20,2
352,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8800,20,3
349,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8804.000000000382,20,1
353,LINK,1,2,0,4.000000000381869,M.USER.APP.0,8900,20,0
354,LINK,2,0,1,5.000000000289452,M.USER.APP.1,8900,20,1
355,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,8900,20,2
356,LINK,4,0,3,3.000000000355834,M.USER.APP.3,8900,20,3
353,LINK,2,0,0,5.000000000289452,M.USER.APP.0,8904.000000000382,20,1
357,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9000,20,0
358,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9000,20,1
359,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9000,20,2
360,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9000,20,3
357,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9004.000000000382,20,1
361,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9100,20,0
362,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9100,20,1
363,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9100,20,2
364,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9100,20,3
361,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9104.000000000382,20,1
365,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9200,20,0
366,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9200,20,1
367,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9200,20,2
368,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9200,20,3
365,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9204.000000000382,20,1
369,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9300,20,0
370,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9300,20,1
371,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9300,20,2
372,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9300,20,3
369,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9304.000000000382,20,1
373,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9400,20,0
374,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9400,20,1
375,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9400,20,2
376,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9400,20,3
373,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9404.000000000382,20,1
377,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9500,20,0
378,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9500,20,1
379,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9500,20,2
380,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9500,20,3
377,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9504.000000000382,20,1
381,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9600,20,0
382,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9600,20,1
383,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9600,20,2
384,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9600,20,3
381,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9604.000000000382,20,1
385,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9700,20,0
386,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9700,20,1
387,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9700,20,2
388,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9700,20,3
385,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9704.000000000382,20,1
389,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9800,20,0
390,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9800,20,1
391,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9800,20,2
392,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9800,20,3
389,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9804.000000000382,20,1
393,LINK,1,2,0,4.000000000381869,M.USER.APP.0,9900,20,0
394,LINK,2,0,1,5.000000000289452,M.USER.APP.1,9900,20,1
395,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,9900,20,2
396,LINK,4,0,3,3.000000000355834,M.USER.APP.3,9900,20,3
393,LINK,2,0,0,5.000000000289452,M.USER.APP.0,9904.000000000382,20,1
397,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10000,20,0
398,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10000,20,1
399,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10000,20,2
400,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10000,20,3
397,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10004.000000000382,20,1
401,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10100,20,0
402,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10100,20,1
403,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10100,20,2
404,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10100,20,3
401,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10104.000000000382,20,1
405,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10200,20,0
406,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10200,20,1
407,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10200,20,2
408,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10200,20,3
405,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10204.000000000382,20,1
409,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10300,20,0
410,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10300,20,1
411,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10300,20,2
412,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10300,20,3
409,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10304.000000000382,20,1
413,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10400,20,0
414,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10400,20,1
415,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10400,20,2
416,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10400,20,3
413,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10404.000000000382,20,1
417,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10500,20,0
418,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10500,20,1
419,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10500,20,2
420,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10500,20,3
417,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10504.000000000382,20,1
421,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10600,20,0
422,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10600,20,1
423,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10600,20,2
424,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10600,20,3
421,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10604.000000000382,20,1
425,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10700,20,0
426,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10700,20,1
427,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10700,20,2
428,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10700,20,3
425,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10704.000000000382,20,1
429,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10800,20,0
430,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10800,20,1
431,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10800,20,2
432,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10800,20,3
429,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10804.000000000382,20,1
433,LINK,1,2,0,4.000000000381869,M.USER.APP.0,10900,20,0
434,LINK,2,0,1,5.000000000289452,M.USER.APP.1,10900,20,1
435,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,10900,20,2
436,LINK,4,0,3,3.000000000355834,M.USER.APP.3,10900,20,3
433,LINK,2,0,0,5.000000000289452,M.USER.APP.0,10904.000000000382,20,1
437,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11000,20,0
438,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11000,20,1
439,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11000,20,2
440,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11000,20,3
437,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11004.000000000382,20,1
441,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11100,20,0
442,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11100,20,1
443,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11100,20,2
444,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11100,20,3
441,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11104.000000000382,20,1
445,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11200,20,0
446,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11200,20,1
447,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11200,20,2
448,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11200,20,3
445,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11204.000000000382,20,1
449,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11300,20,0
450,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11300,20,1
451,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11300,20,2
452,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11300,20,3
449,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11304.000000000382,20,1
453,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11400,20,0
454,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11400,20,1
455,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11400,20,2
456,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11400,20,3
453,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11404.000000000382,20,1
457,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11500,20,0
458,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11500,20,1
459,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11500,20,2
460,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11500,20,3
457,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11504.000000000382,20,1
461,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11600,20,0
462,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11600,20,1
463,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11600,20,2
464,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11600,20,3
461,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11604.000000000382,20,1
465,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11700,20,0
466,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11700,20,1
467,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11700,20,2
468,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11700,20,3
465,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11704.000000000382,20,1
469,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11800,20,0
470,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11800,20,1
471,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11800,20,2
472,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11800,20,3
469,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11804.000000000382,20,1
473,LINK,1,2,0,4.000000000381869,M.USER.APP.0,11900,20,0
474,LINK,2,0,1,5.000000000289452,M.USER.APP.1,11900,20,1
475,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,11900,20,2
476,LINK,4,0,3,3.000000000355834,M.USER.APP.3,11900,20,3
473,LINK,2,0,0,5.000000000289452,M.USER.APP.0,11904.000000000382,20,1
477,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12000,20,0
478,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12000,20,1
479,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12000,20,2
480,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12000,20,3
477,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12004.000000000382,20,1
481,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12100,20,0
482,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12100,20,1
483,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12100,20,2
484,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12100,20,3
481,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12104.000000000382,20,1
485,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12200,20,0
486,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12200,20,1
487,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12200,20,2
488,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12200,20,3
485,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12204.000000000382,20,1
489,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12300,20,0
490,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12300,20,1
491,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12300,20,2
492,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12300,20,3
489,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12304.000000000382,20,1
493,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12400,20,0
494,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12400,20,1
495,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12400,20,2
496,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12400,20,3
493,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12404.000000000382,20,1
497,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12500,20,0
498,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12500,20,1
499,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12500,20,2
500,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12500,20,3
497,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12504.000000000382,20,1
501,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12600,20,0
502,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12600,20,1
503,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12600,20,2
504,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12600,20,3
501,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12604.000000000382,20,1
505,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12700,20,0
506,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12700,20,1
507,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12700,20,2
508,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12700,20,3
505,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12704.000000000382,20,1
509,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12800,20,0
510,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12800,20,1
511,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12800,20,2
512,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12800,20,3
509,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12804.000000000382,20,1
513,LINK,1,2,0,4.000000000381869,M.USER.APP.0,12900,20,0
514,LINK,2,0,1,5.000000000289452,M.USER.APP.1,12900,20,1
515,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,12900,20,2
516,LINK,4,0,3,3.000000000355834,M.USER.APP.3,12900,20,3
513,LINK,2,0,0,5.000000000289452,M.USER.APP.0,12904.000000000382,20,1
517,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13000,20,0
518,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13000,20,1
519,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13000,20,2
520,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13000,20,3
517,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13004.000000000382,20,1
521,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13100,20,0
522,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13100,20,1
523,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13100,20,2
524,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13100,20,3
521,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13104.000000000382,20,1
525,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13200,20,0
526,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13200,20,1
527,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13200,20,2
528,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13200,20,3
525,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13204.000000000382,20,1
529,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13300,20,0
530,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13300,20,1
531,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13300,20,2
532,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13300,20,3
529,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13304.000000000382,20,1
533,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13400,20,0
534,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13400,20,1
535,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13400,20,2
536,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13400,20,3
533,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13404.000000000382,20,1
537,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13500,20,0
538,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13500,20,1
539,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13500,20,2
540,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13500,20,3
537,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13504.000000000382,20,1
541,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13600,20,0
542,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13600,20,1
543,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13600,20,2
544,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13600,20,3
541,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13604.000000000382,20,1
545,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13700,20,0
546,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13700,20,1
547,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13700,20,2
548,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13700,20,3
545,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13704.000000000382,20,1
549,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13800,20,0
550,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13800,20,1
551,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13800,20,2
552,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13800,20,3
549,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13804.000000000382,20,1
553,LINK,1,2,0,4.000000000381869,M.USER.APP.0,13900,20,0
554,LINK,2,0,1,5.000000000289452,M.USER.APP.1,13900,20,1
555,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,13900,20,2
556,LINK,4,0,3,3.000000000355834,M.USER.APP.3,13900,20,3
553,LINK,2,0,0,5.000000000289452,M.USER.APP.0,13904.000000000382,20,1
557,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14000,20,0
558,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14000,20,1
559,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14000,20,2
560,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14000,20,3
557,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14004.000000000382,20,1
561,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14100,20,0
562,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14100,20,1
563,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14100,20,2
564,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14100,20,3
561,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14104.000000000382,20,1
565,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14200,20,0
566,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14200,20,1
567,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14200,20,2
568,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14200,20,3
565,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14204.000000000382,20,1
569,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14300,20,0
570,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14300,20,1
571,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14300,20,2
572,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14300,20,3
569,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14304.000000000382,20,1
573,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14400,20,0
574,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14400,20,1
575,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14400,20,2
576,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14400,20,3
573,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14404.000000000382,20,1
577,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14500,20,0
578,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14500,20,1
579,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14500,20,2
580,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14500,20,3
577,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14504.000000000382,20,1
581,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14600,20,0
582,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14600,20,1
583,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14600,20,2
